timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/09/23 23:06:04.383, 1, 2707 MHz, 14001 MHz, 600.16 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:05.392, 0, 33 MHz, 405 MHz, 19.42 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:05.392, 1, 2707 MHz, 14001 MHz, 599.81 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:06.408, 0, 34 MHz, 405 MHz, 18.84 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:06.408, 1, 2707 MHz, 14001 MHz, 600.05 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:07.423, 0, 322 MHz, 405 MHz, 20.59 W, 47, 12 %, 3232 MiB
2026/09/23 23:06:07.423, 1, 2707 MHz, 14001 MHz, 599.89 W, 69, 100 %, 4769 MiB
2026/09/23 23:06:08.433, 0, 31 MHz, 405 MHz, 19.49 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:08.433, 1, 2707 MHz, 14001 MHz, 600.09 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:09.449, 0, 31 MHz, 405 MHz, 18.89 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:09.449, 1, 2707 MHz, 14001 MHz, 599.85 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:10.462, 0, 31 MHz, 405 MHz, 20.00 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:10.462, 1, 2707 MHz, 14001 MHz, 600.06 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:11.474, 0, 31 MHz, 405 MHz, 19.88 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:11.474, 1, 2707 MHz, 14001 MHz, 599.85 W, 69, 100 %, 4769 MiB
2026/09/23 23:06:12.487, 0, 31 MHz, 405 MHz, 19.09 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:12.487, 1, 2707 MHz, 14001 MHz, 600.17 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:13.498, 0, 31 MHz, 405 MHz, 18.76 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:13.498, 1, 2700 MHz, 14001 MHz, 599.97 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:14.511, 0, 32 MHz, 405 MHz, 18.69 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:14.511, 1, 2707 MHz, 14001 MHz, 599.88 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:15.513, 0, 31 MHz, 405 MHz, 18.99 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:15.513, 1, 2700 MHz, 14001 MHz, 600.14 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:16.514, 0, 32 MHz, 405 MHz, 19.79 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:16.514, 1, 2700 MHz, 14001 MHz, 599.82 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:17.528, 0, 32 MHz, 405 MHz, 20.29 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:17.528, 1, 2700 MHz, 14001 MHz, 600.04 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:18.541, 0, 32 MHz, 405 MHz, 20.53 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:18.541, 1, 2707 MHz, 14001 MHz, 599.87 W, 69, 100 %, 4769 MiB
2026/09/23 23:06:19.542, 0, 29 MHz, 405 MHz, 18.88 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:19.542, 1, 2700 MHz, 14001 MHz, 600.12 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:20.543, 0, 31 MHz, 405 MHz, 18.73 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:20.543, 1, 2707 MHz, 14001 MHz, 599.98 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:21.555, 0, 29 MHz, 405 MHz, 18.68 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:21.555, 1, 2707 MHz, 14001 MHz, 599.90 W, 69, 100 %, 4769 MiB
2026/09/23 23:06:22.557, 0, 31 MHz, 405 MHz, 19.12 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:22.557, 1, 2700 MHz, 14001 MHz, 600.12 W, 70, 100 %, 4769 MiB
2026/09/23 23:06:23.573, 0, 29 MHz, 405 MHz, 18.58 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:23.573, 1, 2700 MHz, 14001 MHz, 600.01 W, 70, 100 %, 18 MiB
2026/09/23 23:06:24.583, 0, 30 MHz, 405 MHz, 18.61 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:24.583, 1, 2955 MHz, 14001 MHz, 201.38 W, 56, 0 %, 18 MiB
2026/09/23 23:06:25.591, 0, 31 MHz, 405 MHz, 19.34 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:25.591, 1, 2955 MHz, 14001 MHz, 98.55 W, 55, 0 %, 4768 MiB
2026/09/23 23:06:26.606, 0, 28 MHz, 405 MHz, 18.40 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:26.606, 1, 2572 MHz, 14001 MHz, 81.99 W, 53, 0 %, 4768 MiB
2026/09/23 23:06:27.607, 0, 30 MHz, 405 MHz, 18.13 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:27.607, 1, 2572 MHz, 14001 MHz, 71.74 W, 52, 0 %, 4768 MiB
2026/09/23 23:06:28.621, 0, 28 MHz, 405 MHz, 18.12 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:28.621, 1, 757 MHz, 7001 MHz, 65.66 W, 51, 0 %, 4768 MiB
2026/09/23 23:06:29.622, 0, 28 MHz, 405 MHz, 18.49 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:29.622, 1, 2850 MHz, 14001 MHz, 321.05 W, 66, 99 %, 4768 MiB
2026/09/23 23:06:30.635, 0, 28 MHz, 405 MHz, 18.92 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:30.635, 1, 2827 MHz, 14001 MHz, 599.78 W, 67, 99 %, 4768 MiB
2026/09/23 23:06:31.647, 0, 28 MHz, 405 MHz, 19.18 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:31.647, 1, 2827 MHz, 14001 MHz, 599.99 W, 67, 99 %, 4768 MiB
2026/09/23 23:06:32.662, 0, 27 MHz, 405 MHz, 17.87 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:32.662, 1, 2827 MHz, 14001 MHz, 600.13 W, 68, 99 %, 4768 MiB
2026/09/23 23:06:33.663, 0, 30 MHz, 405 MHz, 18.13 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:33.663, 1, 2827 MHz, 14001 MHz, 599.97 W, 67, 99 %, 4768 MiB
2026/09/23 23:06:34.675, 0, 28 MHz, 405 MHz, 18.95 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:34.675, 1, 2827 MHz, 14001 MHz, 600.18 W, 67, 99 %, 4768 MiB
2026/09/23 23:06:35.687, 0, 28 MHz, 405 MHz, 19.78 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:35.687, 1, 2827 MHz, 14001 MHz, 600.01 W, 68, 99 %, 4768 MiB
2026/09/23 23:06:36.698, 0, 28 MHz, 405 MHz, 19.30 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:36.698, 1, 2827 MHz, 14001 MHz, 600.09 W, 68, 99 %, 4768 MiB
2026/09/23 23:06:37.713, 0, 28 MHz, 405 MHz, 19.81 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:37.713, 1, 2820 MHz, 14001 MHz, 600.02 W, 68, 99 %, 4768 MiB
2026/09/23 23:06:38.723, 0, 30 MHz, 405 MHz, 18.93 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:38.723, 1, 2820 MHz, 14001 MHz, 600.03 W, 69, 99 %, 4768 MiB
2026/09/23 23:06:39.737, 0, 28 MHz, 405 MHz, 19.25 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:39.737, 1, 2820 MHz, 14001 MHz, 599.94 W, 69, 99 %, 4768 MiB
2026/09/23 23:06:40.743, 0, 30 MHz, 405 MHz, 18.95 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:40.743, 1, 2820 MHz, 14001 MHz, 600.14 W, 68, 99 %, 4768 MiB
2026/09/23 23:06:41.757, 0, 28 MHz, 405 MHz, 18.38 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:41.757, 1, 2820 MHz, 14001 MHz, 599.81 W, 68, 100 %, 4768 MiB
2026/09/23 23:06:42.772, 0, 28 MHz, 405 MHz, 18.81 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:42.772, 1, 2820 MHz, 14001 MHz, 600.00 W, 68, 99 %, 4768 MiB
2026/09/23 23:06:43.786, 0, 28 MHz, 405 MHz, 18.70 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:43.786, 1, 2820 MHz, 14001 MHz, 599.97 W, 68, 99 %, 4768 MiB
2026/09/23 23:06:44.801, 0, 28 MHz, 405 MHz, 18.82 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:44.801, 1, 2820 MHz, 14001 MHz, 600.38 W, 68, 99 %, 4768 MiB
2026/09/23 23:06:45.802, 0, 30 MHz, 405 MHz, 19.50 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:45.802, 1, 2820 MHz, 14001 MHz, 599.68 W, 68, 99 %, 4768 MiB
2026/09/23 23:06:46.813, 0, 28 MHz, 405 MHz, 19.42 W, 47, 12 %, 3232 MiB
2026/09/23 23:06:46.813, 1, 2820 MHz, 14001 MHz, 599.92 W, 68, 99 %, 4768 MiB
2026/09/23 23:06:47.815, 0, 28 MHz, 405 MHz, 20.49 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:47.815, 1, 2820 MHz, 14001 MHz, 600.04 W, 68, 99 %, 4768 MiB
2026/09/23 23:06:48.831, 0, 28 MHz, 405 MHz, 19.22 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:48.831, 1, 2812 MHz, 14001 MHz, 600.03 W, 69, 99 %, 4768 MiB
2026/09/23 23:06:49.843, 0, 30 MHz, 405 MHz, 18.70 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:49.843, 1, 2812 MHz, 14001 MHz, 600.00 W, 69, 99 %, 4768 MiB
2026/09/23 23:06:50.854, 0, 28 MHz, 405 MHz, 19.83 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:50.854, 1, 2820 MHz, 14001 MHz, 599.91 W, 69, 99 %, 4768 MiB
2026/09/23 23:06:51.855, 0, 30 MHz, 405 MHz, 19.35 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:51.855, 1, 2812 MHz, 14001 MHz, 600.02 W, 69, 99 %, 4768 MiB
2026/09/23 23:06:52.870, 0, 28 MHz, 405 MHz, 19.27 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:52.870, 1, 2820 MHz, 14001 MHz, 600.00 W, 69, 99 %, 4768 MiB
2026/09/23 23:06:53.886, 0, 30 MHz, 405 MHz, 18.27 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:53.886, 1, 2812 MHz, 14001 MHz, 599.95 W, 69, 99 %, 4768 MiB
2026/09/23 23:06:54.897, 0, 28 MHz, 405 MHz, 18.11 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:54.897, 1, 2812 MHz, 14001 MHz, 599.95 W, 69, 99 %, 4768 MiB
2026/09/23 23:06:55.902, 0, 28 MHz, 405 MHz, 18.47 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:55.902, 1, 2812 MHz, 14001 MHz, 599.94 W, 69, 99 %, 4768 MiB
2026/09/23 23:06:56.914, 0, 28 MHz, 405 MHz, 18.77 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:56.914, 1, 2820 MHz, 14001 MHz, 599.93 W, 69, 99 %, 4768 MiB
2026/09/23 23:06:57.929, 0, 28 MHz, 405 MHz, 17.97 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:57.929, 1, 2812 MHz, 14001 MHz, 600.01 W, 69, 99 %, 4768 MiB
2026/09/23 23:06:58.934, 0, 30 MHz, 405 MHz, 18.81 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:58.934, 1, 2812 MHz, 14001 MHz, 599.91 W, 69, 99 %, 4768 MiB
2026/09/23 23:06:59.949, 0, 28 MHz, 405 MHz, 19.63 W, 47, 6 %, 3232 MiB
2026/09/23 23:06:59.949, 1, 2812 MHz, 14001 MHz, 599.98 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:00.963, 0, 30 MHz, 405 MHz, 18.65 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:00.963, 1, 2812 MHz, 14001 MHz, 599.90 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:01.978, 0, 28 MHz, 405 MHz, 18.76 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:01.978, 1, 2812 MHz, 14001 MHz, 600.00 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:02.992, 0, 28 MHz, 405 MHz, 19.14 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:02.992, 1, 2812 MHz, 14001 MHz, 599.90 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:03.995, 0, 27 MHz, 405 MHz, 18.76 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:03.995, 1, 2812 MHz, 14001 MHz, 599.86 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:05.009, 0, 28 MHz, 405 MHz, 17.94 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:05.009, 1, 2812 MHz, 14001 MHz, 598.76 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:06.022, 0, 28 MHz, 405 MHz, 18.83 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:06.022, 1, 2707 MHz, 14001 MHz, 601.21 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:07.024, 0, 28 MHz, 405 MHz, 18.63 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:07.024, 1, 2707 MHz, 14001 MHz, 599.79 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:08.036, 0, 28 MHz, 405 MHz, 18.23 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:08.036, 1, 2707 MHz, 14001 MHz, 599.90 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:09.051, 0, 30 MHz, 405 MHz, 19.45 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:09.051, 1, 2707 MHz, 14001 MHz, 600.18 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:10.058, 0, 28 MHz, 405 MHz, 19.42 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:10.058, 1, 2707 MHz, 14001 MHz, 600.18 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:11.072, 0, 28 MHz, 405 MHz, 19.18 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:11.072, 1, 2707 MHz, 14001 MHz, 599.85 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:12.084, 0, 28 MHz, 405 MHz, 18.76 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:12.084, 1, 2707 MHz, 14001 MHz, 600.21 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:13.094, 0, 28 MHz, 405 MHz, 19.22 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:13.094, 1, 2707 MHz, 14001 MHz, 600.02 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:14.094, 0, 28 MHz, 405 MHz, 19.26 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:14.094, 1, 2707 MHz, 14001 MHz, 600.07 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:15.106, 0, 28 MHz, 405 MHz, 18.80 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:15.106, 1, 2707 MHz, 14001 MHz, 599.69 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:16.117, 0, 28 MHz, 405 MHz, 18.06 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:16.117, 1, 2707 MHz, 14001 MHz, 600.17 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:17.129, 0, 28 MHz, 405 MHz, 18.84 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:17.129, 1, 2707 MHz, 14001 MHz, 600.02 W, 70, 98 %, 4768 MiB
2026/09/23 23:07:18.130, 0, 28 MHz, 405 MHz, 19.18 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:18.130, 1, 2707 MHz, 14001 MHz, 599.84 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:19.138, 0, 28 MHz, 405 MHz, 19.28 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:19.138, 1, 2707 MHz, 14001 MHz, 600.22 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:20.140, 0, 28 MHz, 405 MHz, 19.22 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:20.140, 1, 2707 MHz, 14001 MHz, 600.11 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:21.150, 0, 28 MHz, 405 MHz, 19.10 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:21.150, 1, 2707 MHz, 14001 MHz, 599.83 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:22.152, 0, 28 MHz, 405 MHz, 18.49 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:22.152, 1, 2707 MHz, 14001 MHz, 600.20 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:23.163, 0, 28 MHz, 405 MHz, 18.49 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:23.163, 1, 2707 MHz, 14001 MHz, 600.05 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:24.175, 0, 28 MHz, 405 MHz, 18.51 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:24.175, 1, 2707 MHz, 14001 MHz, 599.80 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:25.189, 0, 28 MHz, 405 MHz, 19.04 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:25.189, 1, 2707 MHz, 14001 MHz, 600.22 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:26.198, 0, 28 MHz, 405 MHz, 18.76 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:26.198, 1, 2707 MHz, 14001 MHz, 599.99 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:27.209, 0, 28 MHz, 405 MHz, 18.43 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:27.209, 1, 2707 MHz, 14001 MHz, 599.36 W, 69, 98 %, 4768 MiB
2026/09/23 23:07:28.209, 0, 28 MHz, 405 MHz, 18.33 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:28.209, 1, 2700 MHz, 14001 MHz, 600.20 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:29.220, 0, 28 MHz, 405 MHz, 18.92 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:29.220, 1, 2700 MHz, 14001 MHz, 600.20 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:30.233, 0, 28 MHz, 405 MHz, 18.22 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:30.233, 1, 2707 MHz, 14001 MHz, 598.06 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:31.242, 0, 28 MHz, 405 MHz, 18.18 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:31.242, 1, 2700 MHz, 14001 MHz, 600.03 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:32.256, 0, 28 MHz, 405 MHz, 18.55 W, 47, 2 %, 3232 MiB
2026/09/23 23:07:32.256, 1, 2700 MHz, 14001 MHz, 599.81 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:33.256, 0, 28 MHz, 405 MHz, 18.38 W, 47, 2 %, 3232 MiB
2026/09/23 23:07:33.257, 1, 2700 MHz, 14001 MHz, 600.09 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:34.261, 0, 28 MHz, 405 MHz, 19.83 W, 47, 2 %, 3232 MiB
2026/09/23 23:07:34.261, 1, 2700 MHz, 14001 MHz, 599.93 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:35.272, 0, 28 MHz, 405 MHz, 18.00 W, 47, 6 %, 3232 MiB
2026/09/23 23:07:35.272, 1, 2700 MHz, 14001 MHz, 600.32 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:36.284, 0, 28 MHz, 405 MHz, 18.04 W, 47, 2 %, 3232 MiB
2026/09/23 23:07:36.284, 1, 2700 MHz, 14001 MHz, 599.95 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:37.287, 0, 28 MHz, 405 MHz, 18.55 W, 47, 4 %, 3232 MiB
2026/09/23 23:07:37.287, 1, 2700 MHz, 14001 MHz, 599.74 W, 70, 98 %, 4768 MiB
2026/09/23 23:07:38.296, 0, 28 MHz, 405 MHz, 18.18 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:38.296, 1, 2700 MHz, 14001 MHz, 600.03 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:39.308, 0, 28 MHz, 405 MHz, 18.59 W, 47, 1 %, 3232 MiB
2026/09/23 23:07:39.308, 1, 2700 MHz, 14001 MHz, 599.71 W, 70, 98 %, 4768 MiB
2026/09/23 23:07:40.311, 0, 28 MHz, 405 MHz, 18.57 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:40.311, 1, 2700 MHz, 14001 MHz, 600.24 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:41.322, 0, 28 MHz, 405 MHz, 18.01 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:41.322, 1, 2700 MHz, 14001 MHz, 600.27 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:42.325, 0, 28 MHz, 405 MHz, 17.79 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:42.325, 1, 2700 MHz, 14001 MHz, 599.71 W, 70, 98 %, 4768 MiB
2026/09/23 23:07:43.328, 0, 28 MHz, 405 MHz, 18.38 W, 47, 1 %, 3232 MiB
2026/09/23 23:07:43.328, 1, 2700 MHz, 14001 MHz, 600.27 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:44.329, 0, 28 MHz, 405 MHz, 18.57 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:44.329, 1, 2700 MHz, 14001 MHz, 599.99 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:45.341, 0, 28 MHz, 405 MHz, 18.55 W, 47, 1 %, 3232 MiB
2026/09/23 23:07:45.341, 1, 2700 MHz, 14001 MHz, 599.59 W, 70, 98 %, 4768 MiB
2026/09/23 23:07:46.356, 0, 28 MHz, 405 MHz, 18.44 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:46.356, 1, 2700 MHz, 14001 MHz, 599.90 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:47.360, 0, 28 MHz, 405 MHz, 18.29 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:47.360, 1, 2700 MHz, 14001 MHz, 600.11 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:48.376, 0, 28 MHz, 405 MHz, 18.91 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:48.376, 1, 2700 MHz, 14001 MHz, 599.71 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:49.387, 0, 28 MHz, 405 MHz, 20.71 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:49.387, 1, 2700 MHz, 14001 MHz, 599.90 W, 70, 98 %, 4768 MiB
2026/09/23 23:07:50.398, 0, 28 MHz, 405 MHz, 19.86 W, 47, 1 %, 3232 MiB
2026/09/23 23:07:50.398, 1, 2700 MHz, 14001 MHz, 600.03 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:51.412, 0, 28 MHz, 405 MHz, 18.87 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:51.412, 1, 2700 MHz, 14001 MHz, 600.14 W, 68, 99 %, 4768 MiB
2026/09/23 23:07:52.415, 0, 27 MHz, 405 MHz, 18.66 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:52.415, 1, 2700 MHz, 14001 MHz, 600.00 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:53.416, 0, 28 MHz, 405 MHz, 19.17 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:53.416, 1, 2700 MHz, 14001 MHz, 600.01 W, 69, 99 %, 4768 MiB
2026/09/23 23:07:54.431, 0, 28 MHz, 405 MHz, 19.43 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:54.431, 1, 2700 MHz, 14001 MHz, 599.77 W, 70, 99 %, 4768 MiB
2026/09/23 23:07:55.444, 0, 28 MHz, 405 MHz, 18.37 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:55.444, 1, 2955 MHz, 14001 MHz, 368.31 W, 56, 0 %, 18 MiB
2026/09/23 23:07:56.446, 0, 28 MHz, 405 MHz, 18.69 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:56.446, 1, 2955 MHz, 14001 MHz, 115.18 W, 55, 0 %, 4768 MiB
2026/09/23 23:07:57.454, 0, 28 MHz, 405 MHz, 19.32 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:57.454, 1, 2572 MHz, 14001 MHz, 86.99 W, 53, 0 %, 4768 MiB
2026/09/23 23:07:58.469, 0, 28 MHz, 405 MHz, 17.96 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:58.469, 1, 2572 MHz, 14001 MHz, 77.77 W, 53, 0 %, 4768 MiB
2026/09/23 23:07:59.479, 0, 28 MHz, 405 MHz, 18.78 W, 47, 0 %, 3232 MiB
2026/09/23 23:07:59.479, 1, 2572 MHz, 14001 MHz, 71.54 W, 52, 0 %, 4768 MiB
2026/09/23 23:08:00.495, 0, 28 MHz, 405 MHz, 19.57 W, 47, 0 %, 3232 MiB
2026/09/23 23:08:00.495, 1, 2872 MHz, 14001 MHz, 187.60 W, 66, 100 %, 4768 MiB
2026/09/23 23:08:01.509, 0, 28 MHz, 405 MHz, 19.69 W, 47, 0 %, 3232 MiB
2026/09/23 23:08:01.509, 1, 2820 MHz, 14001 MHz, 600.45 W, 67, 100 %, 4768 MiB
2026/09/23 23:08:02.523, 0, 28 MHz, 405 MHz, 19.17 W, 47, 0 %, 3232 MiB
2026/09/23 23:08:02.523, 1, 2820 MHz, 14001 MHz, 600.03 W, 67, 100 %, 4768 MiB
2026/09/23 23:08:03.525, 0, 28 MHz, 405 MHz, 18.88 W, 47, 0 %, 3232 MiB
2026/09/23 23:08:03.525, 1, 2820 MHz, 14001 MHz, 599.78 W, 67, 100 %, 4768 MiB
2026/09/23 23:08:04.538, 0, 28 MHz, 405 MHz, 18.52 W, 47, 0 %, 3232 MiB
2026/09/23 23:08:04.538, 1, 2820 MHz, 14001 MHz, 600.03 W, 68, 100 %, 4768 MiB
2026/09/23 23:08:05.552, 0, 29 MHz, 405 MHz, 20.89 W, 47, 0 %, 3232 MiB
2026/09/23 23:08:05.552, 1, 2820 MHz, 14001 MHz, 599.92 W, 67, 100 %, 4768 MiB
2026/09/23 23:08:06.564, 0, 28 MHz, 405 MHz, 19.81 W, 47, 0 %, 3232 MiB
2026/09/23 23:08:06.564, 1, 2820 MHz, 14001 MHz, 600.09 W, 67, 100 %, 4768 MiB
2026/09/23 23:08:07.565, 0, 52 MHz, 405 MHz, 19.60 W, 47, 0 %, 3232 MiB
2026/09/23 23:08:07.565, 1, 2812 MHz, 14001 MHz, 599.79 W, 68, 100 %, 4768 MiB
2026/09/23 23:08:08.570, 0, 44 MHz, 405 MHz, 19.03 W, 47, 0 %, 3232 MiB
2026/09/23 23:08:08.570, 1, 2820 MHz, 14001 MHz, 600.02 W, 68, 100 %, 4768 MiB
2026/09/23 23:08:09.584, 0, 44 MHz, 405 MHz, 18.35 W, 47, 0 %, 3232 MiB
